uniprot	gene_symbol
Q86UD1	OAF
Q86UD3	MARCHF3
Q86UD4	ZNF329
Q86UD5	SLC9B2
Q86UD7	TBC1D26
Q86UE3	ZNF546
Q86UE4	MTDH
Q86UE6	LRRTM1
Q86UE8	TLK2
Q86UF1	TSPAN33
Q86UF2	CTAGE6
Q86UK0	ABCA12
Q86UK5	EVC2
Q86UL3	GPAT4
Q86UL8	MAGI2
Q86UN2	RTN4RL1
Q86UN3	RTN4RL2
Q86UP0	CDH24
Q86UP2	KTN1
Q86UP3	ZFHX4
Q86UP6	CUZD1
Q86UP8	GTF2IRD2
Q86UP9	LHFPL3
Q86UQ0	ZNF589
Q86UQ4	ABCA13
Q86UR1	NOXA1
Q86UR5	RIMS1
Q86US8	SMG6
Q86UT5	NHERF4
Q86UT6	NLRX1
Q86UT8	CENATAC
Q86UU0	BCL9L
Q86UU1	PHLDB1
Q86UU5	GGN
Q86UV5	USP48
Q86UV6	TRIM74
Q86UV7	TRIM73
Q86UW1	SLC51A
Q86UW2	SLC51B
Q86UW6	N4BP2
Q86UW7	CADPS2
Q86UW8	HAPLN4
Q86UW9	DTX2
Q86UX6	STK32C
Q86UX7	FERMT3
Q86UY5	FAM83A
Q86UY8	NT5DC3
Q86UZ6	ZBTB46
Q86V15	CASZ1
Q86V20	SHLD2
Q86V21	AACS
Q86V24	ADIPOR2
Q86V25	VASH2
Q86V42	FAM124A
Q86V48	LUZP1
Q86V59	PNMA8A
Q86V71	ZNF429
Q86V85	GPR180
Q86V86	PIM3
Q86V87	FHIP2B
Q86V97	KBTBD6
Q86VB7	CD163
Q86VD1	MORC1
Q86VD7	SLC25A42
Q86VD9	PIGZ
Q86VE3	SATL1
Q86VE9	SERINC5
Q86VF2	IGFN1
Q86VF5	MOGAT3
Q86VF7	NRAP
Q86VH2	KIF27
Q86VH4	LRRTM4
Q86VI1	EXOC3L1
Q86VI3	IQGAP3
Q86VI4	LAPTM4B
Q86VK4	ZNF410
Q86VL8	SLC47A2
Q86VM9	ZC3H18
Q86VP1	TAX1BP1
Q86VP3	PACS2
Q86VP6	CAND1
Q86VQ1	GLCCI1
Q86VQ3	TXNDC2
Q86VQ6	TXNRD3
Q86VR2	RETREG3
Q86VR8	FJX1
Q86VS3	IQCH
Q86VS8	HOOK3
Q86VU5	COMTD1
Q86VV4	RANBP3L
Q86VV8	RTTN
Q86VW0	SESTD1
Q86VW1	SLC22A16
Q86VW2	ARHGEF25
Q86VX2	COMMD7
Q86VX9	MON1A
Q86VY4	TSPYL5
Q86VY9	TMEM200A
Q86VZ1	P2RY8
Q86VZ2	WDR5B
Q86VZ4	LRP11
Q86VZ5	SGMS1
Q86VZ6	JAZF1
Q86W10	CYP4Z1
Q86W11	ZSCAN30
Q86W26	NLRP10
Q86W33	TPRA1
Q86W34	AMZ2
Q86W42	THOC6
Q86W47	KCNMB4
Q86W50	METTL16
Q86W54	SPATA24
Q86W56	PARG
Q86W74	ANKRD46
Q86W92	PPFIBP1
Q86WA8	LONP2
Q86WB0	ZC3HC1
Q86WB7	UNC93A
Q86WC4	OSTM1
Q86WC6	PPP1R27
Q86WD7	SERPINA9
Q86WG3	ATCAY
Q86WG5	SBF2
Q86WH2	RASSF3
Q86WI0	LHFPL1
Q86WI1	PKHD1L1
Q86WI3	NLRC5
Q86WJ1	CHD1L
Q86WK6	AMIGO1
Q86WK9	PAQR7
Q86WN1	FCHSD1
Q86WP2	GPBP1
Q86WQ0	NR2C2AP
Q86WR0	CCDC25
Q86WR6	CHCT1
Q86WR7	PROSER2
Q86WT1	IFT70A
Q86WT6	TRIM69
Q86WU2	LDHD
Q86WV1	SKAP1
Q86WX3	RPS19BP1
Q86WZ0	HEATR4
Q86WZ6	ZNF227
Q86X02	CDR2L
Q86X10	RALGAPB
Q86X19	TMEM17
Q86X24	HORMAD1
Q86X27	RALGPS2
Q86X29	LSR
Q86X40	LRRC28
Q86X45	DNAAF11
Q86X52	CHSY1
Q86X53	ERICH1
Q86X55	CARM1
Q86X60	FAM72B
Q86X76	NIT1
Q86X83	COMMD2
Q86XA0	METTL23
Q86XA9	HEATR5A
Q86XD8	ZFAND4
Q86XE0	SNX32
Q86XE3	MICU3
Q86XE5	HOGA1
Q86XF0	DHFR2
Q86XF7	ZNF575
Q86XH1	DRC11
Q86XI2	NCAPG2
Q86XI6	PPP1R3B
Q86XJ0	CALHM3
Q86XJ1	GAS2L3
Q86XK3	SFR1
Q86XK7	VSIG1
Q86XL3	ANKLE2
Q86XN6	ZNF761
Q86XN7	PROSER1
Q86XN8	MEX3D
Q86XP0	PLA2G4D
Q86XP1	DGKH
Q86XP3	DDX42
Q86XQ3	CATSPER3
Q86XR2	NIBAN3
Q86XR5	PRIMA1
Q86XR7	TICAM2
Q86XR8	CEP57
Q86XS8	RNF130
Q86XT2	VPS37D
Q86XT4	TRIM50
Q86XT9	TMEM219
Q86XU0	ZNF677
Q86XW9	NME9
Q86XX4	FRAS1
Q86XZ4	SPATS2
Q86Y01	DTX1
Q86Y07	VRK2
Q86Y13	DZIP3
Q86Y22	COL23A1
Q86Y25	ZNF354C
Q86Y33	CDC20B
Q86Y34	ADGRG3
Q86Y37	CACUL1
Q86Y38	XYLT1
Q86Y39	NDUFA11
Q86Y56	DNAAF5
Q86Y78	LYPD6
Q86Y82	STX12
Q86Y91	KIF18B
Q86Y97	KMT5C
Q86YA3	ZGRF1
Q86YB7	ECHDC2
Q86YB8	ERO1B
Q86YC2	PALB2
Q86YC3	NRROS
Q86YD1	PTOV1
Q86YD3	TMEM25
Q86YD5	LDLRAD3
Q86YD7	FAM90A1
Q86YE8	ZNF573
Q86YF9	DZIP1
Q86YG4	NT5DC4
Q86YH2	ZNF280B
Q86YH6	PDSS2
Q86YI8	PHF13
Q86YJ5	MARCHF9
Q86YJ6	THNSL2
Q86YJ7	ANKRD13B
Q86YL5	TDRP
Q86YL7	PDPN
Q86YM7	HOMER1
Q86YN1	DOLPP1
Q86YN6	PPARGC1B
Q86YP4	GATAD2A
Q86YQ8	CPNE8
Q86YR5	GPSM1
Q86YR7	MCF2L2
Q86YS3	RAB11FIP4
Q86YS6	RAB43
Q86YS7	C2CD5
Q86YT5	SLC13A5
Q86YT6	MIB1
Q86YT9	JAML
Q86YV0	RASAL3
Q86YV5	PRAG1
Q86YV6	MYLK4
Q86YV9	HPS6
Q86YW0	PLCZ1
Q86YW5	TREML1
Q86YW9	MED12L
Q86Z02	HIPK1
Q86Z14	KLB
Q8HWS3	RFX6
Q8IU57	IFNLR1
Q8IU68	TMC8
Q8IU80	TMPRSS6
Q8IU81	IRF2BP1
Q8IU85	CAMK1D
Q8IU89	CERS3
Q8IUA0	WFDC8
Q8IUA7	ABCA9
Q8IUB2	WFDC3
Q8IUB3	WFDC10B
Q8IUC4	RHPN2
Q8IUC6	TICAM1
Q8IUC8	GALNT13
Q8IUD2	ERC1
Q8IUD6	RNF135
Q8IUE0	TGIF2LY
Q8IUE1	TGIF2LX
Q8IUF1	ZNG1B
Q8IUF8	RIOX2
Q8IUG5	MYO18B
Q8IUH2	CREG2
Q8IUH3	RBM45
Q8IUH4	ZDHHC13
Q8IUH5	ZDHHC17
Q8IUH8	SPPL2C
Q8IUK5	PLXDC1
Q8IUK8	CBLN2
Q8IUL8	CILP2
Q8IUM7	NPAS4
Q8IUN9	CLEC10A
Q8IUQ0	CLVS1
Q8IUQ4	SIAH1
Q8IUR5	TMTC1
Q8IUR6	CREBRF
Q8IUR7	ARMC8
Q8IUS5	EPHX4
Q8IUW3	SPATA2L
Q8IUW5	RELL1
Q8IUX1	TMEM126B
Q8IUX4	APOBEC3F
Q8IUX7	AEBP1
Q8IUX8	EGFL6
Q8IUY3	GRAMD2A
Q8IUZ0	LRRC49
Q8IUZ5	PHYKPL
Q8IV01	SYT12
Q8IV04	TBC1D10C
Q8IV08	PLD3
Q8IV13	CCNJL
Q8IV16	GPIHBP1
Q8IV32	CCDC71
Q8IV33	KIAA0825
Q8IV36	HID1
Q8IV38	ANKMY2
Q8IV42	PSTK
Q8IV45	UNC5CL
Q8IV48	ERI1
Q8IV50	LYSMD2
Q8IV53	DENND1C
Q8IV56	PRR15
Q8IV61	RASGRP3
Q8IV63	VRK3
Q8IV76	PASD1
Q8IVA1	PCP2
Q8IVB4	SLC9A9
Q8IVB5	LIX1L
Q8IVC4	ZNF584
Q8IVD9	NUDCD3
Q8IVE3	PLEKHH2
Q8IVF1	NUTM2A
Q8IVF2	AHNAK2
Q8IVF4	DNAH10
Q8IVF5	TIAM2
Q8IVF6	ANKRD18A
Q8IVF7	FMNL3
Q8IVG5	SAMD9L
Q8IVH2	FOXP4
Q8IVH4	MMAA
Q8IVH8	MAP4K3
Q8IVI9	NOSTRIN
Q8IVJ1	SLC41A1
Q8IVL0	NAV3
Q8IVL1	NAV2
Q8IVL5	P3H2
Q8IVL6	P3H3
Q8IVL8	CPO
Q8IVM0	CCDC50
Q8IVN8	SBSPON
Q8IVP5	FUNDC1
Q8IVP9	ZNF547
Q8IVQ6	ZDHHC21
Q8IVS2	MCAT
Q8IVT2	MISP
Q8IVT5	KSR1
Q8IVU3	HERC6
Q8IVU9	CABCOCO1
Q8IVV2	LOXHD1
Q8IVV8	NKAIN4
Q8IVW1	ARL17A
Q8IVW4	CDKL3
Q8IVW6	ARID3B
Q8IVW8	SPNS2
Q8IVY1	C1ORF210
Q8IW00	VSTM4
Q8IW03	SIAH3
Q8IW19	APLF
Q8IW35	CEP97
Q8IW36	ZNF695
Q8IW41	MAPKAPK5
Q8IW45	NAXD
Q8IW50	FAM219A
Q8IW52	SLITRK4
Q8IW70	TMEM151B
Q8IW75	SERPINA12
Q8IW92	GLB1L2
Q8IW93	ARHGEF19
Q8IWA0	WDR75
Q8IWA4	MFN1
Q8IWA5	SLC44A2
Q8IWA6	CCDC60
Q8IWB1	ITPRIP
Q8IWB6	TEX14
Q8IWB7	WDFY1
Q8IWB9	TEX2
Q8IWC1	MAP7D3
Q8IWD5	MFSD6L
Q8IWE2	FAM114A1
Q8IWE4	DCUN1D3
Q8IWE5	PLEKHM2
Q8IWF2	FOXRED2
Q8IWF6	DENND6A
Q8IWI9	MGA
Q8IWJ2	GCC2
Q8IWK6	ADGRA3
Q8IWL1	SFTPA2
Q8IWN7	RP1L1
Q8IWQ3	BRSK2
Q8IWR0	ZC3H7A
Q8IWR1	TRIM59
Q8IWS0	PHF6
Q8IWT1	SCN4B
Q8IWT3	CUL9
Q8IWT6	LRRC8A
Q8IWU2	LMTK2
Q8IWU4	SLC30A8
Q8IWU5	SULF2
Q8IWU6	SULF1
Q8IWV1	LAX1
Q8IWV2	CNTN4
Q8IWV7	UBR1
Q8IWV8	UBR2
Q8IWW6	ARHGAP12
Q8IWW8	ADHFE1
Q8IWX5	SGPP2
Q8IWX7	UNC45B
Q8IWX8	CHERP
Q8IWY4	SCUBE1
Q8IWY8	ZSCAN29
Q8IWY9	CDAN1
Q8IWZ3	ANKHD1
Q8IWZ4	TRIM48
Q8IWZ5	TRIM42
Q8IWZ8	SUGP1
Q8IX01	SUGP2
Q8IX03	WWC1
Q8IX04	UEVLD
Q8IX05	CD302
Q8IX07	ZFPM1
Q8IX12	CCAR1
Q8IX18	DHX40
Q8IX19	MCEMP1
Q8IX29	FBXO16
Q8IX30	SCUBE3
Q8IX90	SKA3
Q8IXA5	SPACA3
Q8IXB1	DNAJC10
Q8IXB3	TRARG1
Q8IXF0	NPAS3
Q8IXF9	AQP12A
Q8IXH6	TP53INP2
Q8IXH7	NELFCD
Q8IXH8	CDH26
Q8IXI1	RHOT2
Q8IXI2	RHOT1
Q8IXJ6	SIRT2
Q8IXJ9	ASXL1
Q8IXK0	PHC2
Q8IXK2	GALNT12
Q8IXL6	FAM20C
Q8IXL7	MSRB3
Q8IXM6	NRM
Q8IXN7	RIMKLA
Q8IXP5	POU2AF2
Q8IXQ3	C9ORF40
Q8IXQ4	GPALPP1
Q8IXQ5	KLHL7
Q8IXQ6	PARP9
Q8IXQ8	PDZD9
Q8IXQ9	ETFBKMT
Q8IXR5	FAM178B
Q8IXR9	C12ORF56
Q8IXS8	HYCC2
Q8IXT1	DDIAS
Q8IXT5	RBM12B
Q8IXV7	KLHDC8B
Q8IXW0	LMNTD2
Q8IXW5	RPAP2
Q8IXX5	TMEM183A
Q8IXY8	PPIL6
Q8IXZ2	ZC3H3
Q8IXZ3	SP8
Q8IY17	PNPLA6
Q8IY18	SMC5
Q8IY21	DDX60
Q8IY26	PLPP6
Q8IY31	IFT20
Q8IY33	MICALL2
Q8IY34	SLC15A3
Q8IY37	DHX37
Q8IY42	PGCKA1
Q8IY45	AMN1
Q8IY47	KBTBD2
Q8IY49	MMD2
Q8IY51	TIGD4
Q8IY57	YAF2
Q8IY63	AMOTL1
Q8IY81	FTSJ3
Q8IY84	NIM1K
Q8IY85	EFCAB13
Q8IY92	SLX4
Q8IYA6	CKAP2L
Q8IYB1	MB21D2
Q8IYB4	PEX5L
Q8IYB5	SMAP1
Q8IYB7	DIS3L2
Q8IYB8	SUPV3L1
Q8IYB9	ZNF595
Q8IYD1	GSPT2
Q8IYD2	KLHDC8A
Q8IYD8	FANCM
Q8IYF1	ELOA2
Q8IYF3	TEX11
Q8IYH5	ZZZ3
Q8IYI0	SHLD1
Q8IYI8	ZNF440
Q8IYJ0	PIANP
Q8IYJ1	CPNE9
Q8IYJ2	C10ORF67
Q8IYJ3	SYTL1
Q8IYK4	COLGALT2
Q8IYK8	REM2
Q8IYL2	TRMT44
Q8IYL3	C1ORF174
Q8IYL9	GPR65
Q8IYM0	FAM186B
Q8IYM2	SLFN12
Q8IYM9	TRIM22
Q8IYN0	ZNF100
Q8IYN2	TCEAL8
Q8IYN6	UBALD2
Q8IYP2	PRSS58
Q8IYP9	ZDHHC23
Q8IYQ7	THNSL1
Q8IYR2	SMYD4
Q8IYR6	TMEFF1
Q8IYS0	GRAMD1C
Q8IYS1	PM20D2
Q8IYS2	KIAA2013
Q8IYS5	OSCAR
Q8IYS8	BOD1L2
Q8IYT3	CCDC170
Q8IYT4	KATNAL2
Q8IYT8	ULK2
Q8IYU2	HACE1
Q8IYU4	UBQLNL
Q8IYU8	MICU2
Q8IYV9	IZUMO1
Q8IYW2	CFAP46
Q8IYW4	ENTHD1
Q8IYW5	RNF168
Q8IYX0	ZNF679
Q8IYX1	TBC1D21
Q8IYX7	SAXO1
Q8IYX8	CEP57L1
Q8IZ02	LRRC34
Q8IZ07	ANKRD13A
Q8IZ13	FAM200C
Q8IZ20	ZNF683
Q8IZ21	PHACTR4
Q8IZ26	ZNF34
Q8IZ40	RCOR2
Q8IZ41	RASEF
Q8IZ52	CHPF
Q8IZ57	NRSN1
Q8IZ63	PRR22
Q8IZ69	TRMT2A
Q8IZ73	RPUSD2
Q8IZ81	ELMOD2
Q8IZ96	CMTM1
Q8IZA0	KIAA0319L
Q8IZC4	RTKN2
Q8IZC6	COL27A1
Q8IZC7	ZNF101
Q8IZD0	SAMD14
Q8IZD2	KMT2E
Q8IZD4	DCP1B
Q8IZD6	SLC22A15
Q8IZD9	DOCK3
Q8IZE3	SCYL3
Q8IZF0	NALCN
Q8IZF2	ADGRF5
Q8IZF3	ADGRF4
Q8IZF4	ADGRG5
Q8IZF5	ADGRF3
Q8IZF6	ADGRG4
Q8IZH2	XRN1
Q8IZJ1	UNC5B
Q8IZJ3	CPAMD8
Q8IZJ4	RGL4
Q8IZK6	MCOLN2
Q8IZL2	MAML2
Q8IZL8	PELP1
Q8IZL9	CDK20
Q8IZM8	ZNF654
Q8IZM9	SLC38A6
Q8IZN3	ZDHHC14
Q8IZP0	ABI1
Q8IZP1	TBC1D3
Q8IZP6	RNF113B
Q8IZP7	HS6ST3
Q8IZP9	ADGRG2
Q8IZQ1	WDFY3
Q8IZQ5	SELENOH
Q8IZQ8	MYOCD
Q8IZR5	CMTM4
Q8IZS6	DYNLT2
Q8IZS8	CACNA2D3
Q8IZT6	ASPM
Q8IZT8	HS3ST5
Q8IZU2	WDR17
Q8IZU3	SYCP3
Q8IZU8	DSEL
Q8IZU9	KIRREL3
Q8IZV2	CMTM8
Q8IZV5	RDH10
Q8IZW8	TNS4
Q8IZX4	TAF1L
Q8IZY2	ABCA7
Q8J025	APCDD1
Q8N0S6	CENPL
Q8N0T1	RBIS
Q8N0U2	TMEM61
Q8N0U4	FAM185A
Q8N0U8	VKORC1L1
Q8N0V3	RBFA
Q8N0V5	GCNT2
Q8N0W3	FCSK
Q8N0W4	NLGN4X
Q8N0W5	IQCK
Q8N0X2	SPAG16
Q8N0X4	CLYBL
Q8N0X7	SPART
Q8N0Y2	ZNF444
Q8N0Y7	PGAM4
Q8N0Z3	SPICE1
Q8N0Z6	TTC5
Q8N0Z8	PUSL1
Q8N0Z9	VSIG10
Q8N103	TAGAP
Q8N108	MIER1
Q8N111	CEND1
Q8N114	SHISA5
Q8N118	CYP4X1
Q8N119	MMP21
Q8N126	CADM3
Q8N128	FAM177A1
Q8N129	CNPY4
Q8N130	SLC34A3
Q8N131	TMEM123
Q8N135	LGI4
Q8N138	ORMDL3
Q8N139	ABCA6
Q8N140	EID3
Q8N141	ZFP82
Q8N142	ADSS1
Q8N143	BCL6B
Q8N144	GJD3
Q8N145	LGI3
Q8N149	LILRA2
Q8N157	AHI1
Q8N158	GPC2
Q8N159	NAGS
Q8N163	CCAR2
Q8N165	PDIK1L
Q8N183	NDUFAF2
Q8N184	ZNF567
Q8N1A0	KRT222
Q8N1A6	C4ORF33
Q8N1B3	CCNQ
Q8N1B4	VPS52
Q8N1E2	LYG1
Q8N1E6	FBXL14
Q8N1F7	NUP93
Q8N1G0	ZNF687
Q8N1G2	CMTR1
Q8N1G4	LRRC47
Q8N1I0	DOCK4
Q8N1K5	THEMIS
Q8N1L9	BATF2
Q8N1M1	BEST3
Q8N1N0	CLEC4F
Q8N1P7	CRYBG2
Q8N1Q1	CA13
Q8N1Q8	THEM5
Q8N1S5	SLC39A11
Q8N1W1	ARHGEF28
Q8N201	INTS1
Q8N205	SYNE4
Q8N228	SCML4
Q8N239	KLHL34
Q8N257	H2BC26
Q8N264	ARHGAP24
Q8N271	PROM2
Q8N283	ANKRD35
Q8N292	GAPT
Q8N2A8	PLD6
Q8N2C3	DEPDC4
Q8N2C7	UNC80
Q8N2E2	VWDE
Q8N2F6	ARMC10
Q8N2G4	LYPD1
Q8N2G6	ZCCHC24
Q8N2G8	GHDC
Q8N2H3	PYROXD2
Q8N2H4	SYS1
Q8N2H9	PELI3
Q8N2I2	ZNF619
Q8N2I9	STK40
Q8N2K0	ABHD12
Q8N2K1	UBE2J2
Q8N2M4	TMEM86A
Q8N2M8	CLASRP
Q8N2N9	ANKRD36B
Q8N2Q7	NLGN1
Q8N2R0	OSR2
Q8N2R8	FAM43A
Q8N2S1	LTBP4
Q8N2U9	SLC66A2
Q8N2W9	PIAS4
Q8N2Y8	RUSC2
Q8N2Z9	CENPS
Q8N302	AGGF1
Q8N307	MUC20
Q8N309	LRRC43
Q8N319	LINC03040
Q8N323	NXPE1
Q8N335	GPD1L
Q8N336	ELMOD1
Q8N339	MT1M
Q8N344	MIER2
Q8N350	CBARP
Q8N357	SLC35F6
Q8N365	CIART
Q8N370	SLC43A2
Q8N371	KDM8
Q8N386	LRRC25
Q8N392	ARHGAP18
Q8N393	ZNF786
Q8N394	TMTC2
Q8N398	VWA5B2
Q8N3A8	PARP8
Q8N3C0	ASCC3
Q8N3C7	CLIP4
Q8N3D4	EHBP1L1
Q8N3E9	PLCD3
Q8N3F0	MTURN
Q8N3F8	MICALL1
Q8N3F9	GPR137C
Q8N3G9	TMEM130
Q8N3H0	TAFA2
Q8N3I7	BBS5
Q8N3J2	METTL4
Q8N3J3	HROB
Q8N3J5	PPM1K
Q8N3J6	CADM2
Q8N3K9	CMYA5
Q8N3L3	TXLNB
Q8N3R3	TCAIM
Q8N3R9	PALS1
Q8N3S3	PHTF2
Q8N3T1	GALNT15
Q8N3T6	TMEM132C
Q8N3U4	STAG2
Q8N3V7	SYNPO
Q8N3X1	FNBP4
Q8N3X6	LCORL
Q8N3Y1	FBXW8
Q8N3Y3	LARGE2
Q8N3Y7	SDR16C5
Q8N3Z0	PRSS35
Q8N3Z6	ZCCHC7
Q8N413	SLC25A45
Q8N414	PGBD5
Q8N423	LILRB2
Q8N428	GALNT16
Q8N431	RASGEF1C
Q8N434	SVOPL
Q8N436	CPXM2
Q8N441	FGFRL1
Q8N442	GUF1
Q8N443	RIBC1
Q8N446	ZNF843
Q8N448	LNX2
Q8N456	LRRC18
Q8N461	FBXL16
Q8N465	D2HGDH
Q8N468	SLC60A1
Q8N474	SFRP1
Q8N475	FSTL5
Q8N485	LIX1
Q8N488	RYBP
Q8N4A0	GALNT4
Q8N4B4	FBXO39
Q8N4C6	NIN
Q8N4C7	STX19
Q8N4C8	MINK1
Q8N4C9	C17ORF78
Q8N4E4	PDCL2
Q8N4E7	FTMT
Q8N4F7	RNF175
Q8N4G2	ARL14
Q8N4H0	SPATA6L
Q8N4H5	TOMM5
Q8N4J0	CARNMT1
Q8N4L1	TMEM151A
Q8N4L2	PIP4P2
Q8N4L8	CCDC24
Q8N4M1	SLC44A3
Q8N4N8	KIF2B
Q8N4P2	IFT70B
Q8N4P3	HDDC3
Q8N4Q0	PTGR3
Q8N4Q1	CHCHD4
Q8N4S7	PAQR4
Q8N4S9	MARVELD2
Q8N4T0	CPA6
Q8N4T4	ARHGEF39
Q8N4T8	CBR4
Q8N4U5	TCP11L2
Q8N4V2	SVOP
Q8N4W6	DNAJC22
Q8N4W9	ZNF808
Q8N4X5	AFAP1L2
Q8N4Y2	CRACR2B
Q8N4Z0	RAB42
Q8N511	VMA12
Q8N531	FBXL6
Q8N539	FIBCD1
Q8N543	OGFOD1
Q8N554	ZNF276
Q8N556	AFAP1
Q8N565	MREG
Q8N567	ZCCHC9
Q8N568	DCLK2
Q8N573	OXR1
Q8N584	TTC39C
Q8N587	ZNF561
Q8N594	MPND
Q8N5A5	ZGPAT
Q8N5B7	CERS5
Q8N5C6	SRBD1
Q8N5C8	TAB3
Q8N5D0	WDTC1
Q8N5F7	NKAP
Q8N5G0	SMIM20
Q8N5G2	MACO1
Q8N5H3	FAM89B
Q8N5H7	SH2D3C
Q8N5I2	ARRDC1
Q8N5I3	KCNRG
Q8N5I4	DHRSX
Q8N5I9	NOPCHAP1
Q8N5J2	MINDY1
Q8N5J4	SPIC
Q8N5K1	CISD2
Q8N5L8	RPP25L
Q8N5M1	ATPAF2
Q8N5M4	TTC9C
Q8N5N7	MRPL50
Q8N5P1	ZC3H8
Q8N5R6	CCDC33
Q8N5S1	SLC25A41
Q8N5S9	CAMKK1
Q8N5T2	TBC1D19
Q8N5U0	C11ORF42
Q8N5U1	MS4A15
Q8N5U6	RNF10
Q8N5V2	NGEF
Q8N5W8	FAM24B
Q8N5W9	RFLNB
Q8N5X7	EIF4E3
Q8N5Y2	MSL3
Q8N5Y8	PARP16
Q8N5Z0	AADAT
Q8N5Z5	KCTD17
Q8N608	DPP10
Q8N609	TRAM1L1
Q8N612	FHIP1B
Q8N614	TMEM156
Q8N653	LZTR1
Q8N660	NBPF15
Q8N661	TMEM86B
Q8N680	ZBTB2
Q8N682	DRAM1
Q8N684	CPSF7
Q8N695	SLC5A8
Q8N697	SLC15A4
Q8N699	MYCT1
Q8N6C5	IGSF1
Q8N6D2	RNF182
Q8N6F1	CLDN19
Q8N6F7	GCSAM
Q8N6F8	METTL27
Q8N6G5	CSGALNACT2
Q8N6G6	ADAMTSL1
Q8N6H7	ARFGAP2
Q8N6I1	EID2
Q8N6I4	LYSET
Q8N6K0	TEX29
Q8N6L1	KRTCAP2
Q8N6L7	TMEM252
Q8N6M0	OTUD6B
Q8N6M3	FITM2
Q8N6M6	AOPEP
Q8N6M9	ZFAND2A
Q8N6N2	TTC9B
Q8N6N6	NATD1
Q8N6N7	ACBD7
Q8N6P7	IL22RA1
Q8N6Q3	CD177
Q8N6Q8	METTL25
Q8N6R0	METTL13
Q8N6R1	SERP2
Q8N6S4	ANKRD13C
Q8N6S5	ARL6IP6
Q8N6T3	ARFGAP1
Q8N6T7	SIRT6
Q8N6V9	TEX9
Q8N6W0	CELF5
Q8N6Y0	USHBP1
Q8N6Y1	PCDH20
Q8N6Y2	LRRC17
Q8N720	ZNF655
Q8N729	NPW
Q8N752	CSNK1A1L
Q8N755	SLC66A3
Q8N766	EMC1
Q8N782	ZNF525
Q8N7A1	KLHDC1
Q8N7B6	PACRGL
Q8N7C3	TRIML2
Q8N7C4	TMEM217
Q8N7C7	RNF148
Q8N7E2	CBLL2
Q8N7F7	UBL4B
Q8N7K0	ZNF433
Q8N7L0	FAM216B
Q8N7M0	DYNLT5
Q8N7M2	ZNF283
Q8N7N1	FAM86B1
Q8N7P1	PLD5
Q8N7Q3	ZNF676
Q8N7R1	POM121L12
Q8N7R7	CCNYL1
Q8N7S2	DNAJC5G
Q8N7U6	EFHB
Q8N7X0	ADGB
Q8N7X1	RBMXL3
Q8N7X2	STPG3
Q8N7Z5	ANKRD31
Q8N801	STPG4
Q8N806	UBR7
Q8N807	PDILT
Q8N815	CNTD1
Q8N819	PPM1N
Q8N823	ZNF611
Q8N831	TSPYL6
Q8N841	TTLL6
Q8N859	ZNF713
Q8N865	SPMIP4
Q8N878	FRMD1
Q8N883	ZNF614
Q8N884	CGAS
Q8N895	ZNF366
Q8N8A2	ANKRD44
Q8N8A6	DDX51
Q8N8B7	TCEANC
Q8N8D1	PDCD7
Q8N8D7	NKAIN3
Q8N8E2	ZNF513
Q8N8F6	YIPF7
Q8N8I0	SAMD12
Q8N8J6	ZNF615
Q8N8K9	KIAA1958
Q8N8L2	ZNF491
Q8N8L6	ARL10
Q8N8M0	NAT16
Q8N8N0	RNF152
Q8N8N7	PTGR2
Q8N8Q1	CYB561D1
Q8N8Q3	ENDOV
Q8N8Q8	COX18
Q8N8Q9	NIPA2
Q8N8R3	SLC25A29
Q8N8R7	ARL14EP
Q8N8S7	ENAH
Q8N8U2	CDYL2
Q8N8U9	BMPER
Q8N8V4	ANKS4B
Q8N8W4	PNPLA1
Q8N8X9	MAB21L3
Q8N8Y2	ATP6V0D2
Q8N8Y5	ZFP41
Q8N8Z6	DCBLD1
Q8N8Z8	ZNF441
Q8N907	DAND5
Q8N912	NRAC
Q8N944	AMER3
Q8N945	PRELID2
Q8N957	ANKFN1
Q8N961	ABTB2
Q8N972	ZNF709
Q8N983	MRPL43
Q8N987	NECAB1
Q8N988	ZNF557
Q8N998	CCDC89
Q8N999	RLIG1
Q8N9B4	ANKRD42
Q8N9B5	JMY
Q8N9B8	RASGEF1A
Q8N9C0	IGSF22
Q8N9F0	NAT8L
Q8N9F7	GDPD1
Q8N9F8	ZNF454
Q8N9I0	SYT2
Q8N9I9	DTX3
Q8N9K5	ZNF565
Q8N9L9	ACOT4
Q8N9M1	C19ORF47
Q8N9M5	TMEM102
Q8N9N2	ASCC1
Q8N9N5	BANP
Q8N9N8	EIF1AD
Q8N9Q2	SREK1IP1
Q8N9R8	SCAI
Q8N9S9	SNX31
Q8N9T8	KRI1
Q8N9U0	TC2N
Q8N9V2	TRIML1
Q8N9V3	WDSUB1
Q8N9V6	ANKRD53
Q8N9W5	DNAAF3
Q8N9Z0	ZNF610
Q8N9Z2	CCDC71L
Q8NA03	FSIP1
Q8NA19	L3MBTL4
Q8NA23	WDR31
Q8NA42	ZNF383
Q8NA54	IQUB
Q8NA58	PNLDC1
Q8NA61	CBY2
Q8NA69	SAXO5
Q8NA72	POC5
Q8NA82	MARCHF10
Q8NA92	THAP8
Q8NAA4	ATG16L2
Q8NAA5	LRRC75A
Q8NAB2	KBTBD3
Q8NAC3	IL17RC
Q8NAF0	ZNF579
